product_code,detail_desc
561094,"Sports shorts in fast-drying functional fabric with an elasticated waist, concealed drawstring, side pockets and mesh side panels in a contrasting colour. Reflective details."
561100,"Sports shorts in fast-drying functional fabric with elastication and a concealed drawstring at the waist, side pockets and contrasting colour mesh panels down the sides of the legs. Reflective details."
561101,"Short-sleeved sports top in fast-drying functional fabric with a print motif on the front and a round neck front and back with decorative crossover straps at the back. Rounded, slightly longer back."
561156,Set with a short-sleeved football top and football shorts in fast-drying functional fabric. Top with a print motif front and back. Shorts with an elasticated drawstring waist and print motifs on the legs.
561193,"Lightweight sports jacket with a detachable mesh-lined hood and zip down the front. Side pockets, elastication at the cuffs and hem and reflective details. Mesh lining."
561196,"Lightweight sports jacket with a detachable mesh-lined hood and zip down the front. Side pockets, elastication at the cuffs and hem and reflective details. Mesh lining."
561198,"Sports trousers in windproof functional fabric with an elasticated drawstring waist, side pockets, a reflective print on one leg and elasticated hems. Mesh lining."
561206,Long-sleeved sports top in fast-drying functional fabric with a print motif on the sleeves and reflective details.
561210,Long-sleeved sports top in fast-drying functional fabric with a print motif on the sleeves and reflective details.
561217,Sports tights in fast-drying functional fabric with elastication and a concealed drawstring at the waist. Print motif and reflective details on the legs.
561325,"Short-sleeved sports top in fast-drying, printed functional fabric with reflective details."
561326,"Short-sleeved sports top in fast-drying, printed functional fabric with reflective details."
561327,Sports vest top in fast-drying functional fabric with print motifs.
561328,Sports vest top in fast-drying functional fabric with a print motif front and back.
561479,"Fleece sports top with a funnel collar, zip at the top and long raglan sleeves. Zip at one side and elastication at the back of the hem."
561808,"Short-sleeved sports top in printed, fast-drying functional fabric."
561809,Short-sleeved sports top in fast-drying functional fabric with a print motif.
561879,Sports tights in fast-drying functional fabric with wide elastication at the waist and jacquard-patterned details. Shaped knees with gathers in the sides for best fit. Seamless.
562903,"Jersey sports top with a zip at the top and stand-up collar with an elastic drawstring. Kangaroo pocket with zips, long sleeves with elasticated trims at the cuffs and an elastic drawstring at the hem."
563609,Sports tights in fast-drying functional fabric with wide ribbing to hold in and shape the waist. Concealed key pocket in the waistband.
564041,Cropped sports top in fast-drying functional fabric. Long raglan sleeves with a text print and ribbed cuffs. Soft brushed inside.
564043,"Short, wide, sports top in printed, fast-drying mesh layered over a vest top with a racer back."
564044,Wide sports top in fast-drying functional fabric with a print motif on the front and short cap sleeves.
564045,Sports vest top in fast-drying functional fabric with a racer back.
564073,Short sports tights in fast-drying functional fabric with a wide waistband.
564412,Sports tops in fast-drying functional fabric with short raglan sleeves and visible seams.
564786,"Sports bra in fast-drying functional fabric with a lined front, racer back in ventilating mesh and a wide elasticated hem. Medium support."
564787,"Fully lined sports bra in fast-drying functional fabric with a racer back and moulded, padded cups that lift and shape while providing good support. Elasticated hem and a fastening at the back with two pairs of hooks and eyes. Medium support."
564790,"Fully lined sports bra in fast-drying functional fabric with lightly padded cups with removable inserts, double adjustable shoulder straps and a racer back. Seamless. Light support."
564792,Fitted sports top in fast-drying functional fabric with short raglan sleeves and ventilating mesh panels at the sides. 67% of the polyester is recycled.
564793,Fitted sports vest top in fast-drying functional fabric in a jacquard pattern with a racer back. Seamless.
565368,"Running top in fast-drying, jacquard-patterned functional fabric with short raglan sleeves. Seamless."
567939,"Small, printed football. Diameter approx. 14 cm."
568010,"Sports top in fast-drying functional fabric with gently dropped shoulders, ribbed cuffs and a drawstring at the hem."
568013,Fitted sports top in fast-drying functional fabric with hole pattern details and long raglan sleeves. Seamless.
568056,Fitted sports top in fast-drying functional fabric with a drawstring hood and long raglan sleeves. Seamless.
568062,Fully lined sports bra in fast-drying functional fabric with narrow shoulder straps and a racer back with a decorative ring and narrow straps at the back. Elasticated hem. Light support.
568065,"Straight-cut yoga top in soft, fast-drying functional fabric with dropped shoulders and 3/4-length sleeves. Cut out section on one shoulder and at the back."
568066,"Fitted yoga jumpsuit in stretch, fast-drying functional fabric. Narrow double shoulder straps that cross at the back, shaped cups with removable inserts and mesh details at the top, and a cut-out section at the back. Seam under the bust and at the waist, and decorative crossed straps at the hems."
568069,"Sports top in fast-drying thermal fleece with a drawstring hood. Zip at the top, long raglan sleeves with ribbed cuffs and a drawstring at the hem. The polyester content of the top is partly recycled."
568072,"Lightly padded, fitted jacket in fast-drying functional fabric containing some scuba. High stand-up collar with an integral hood, a zip down the front and concealed zipped side pockets. Extended inner ribbing with thumbholes, and reflective details. Slightly longer at the back. Partially lined."
568263,"Ultra-light running shorts in fast-drying, functional fabric with an elasticated waist and ventilating mesh sections in the sides. Zipped key pocket at the back, side pockets, short slits in the sides and reflective details. Lined. the shorts weigh 120 grammes in size M."
568696,Sports bra in fast-drying functional fabric with a racer back in ventilating mesh and a wide elasticated hem. Medium support.
569374,"Sports bra in fast-drying functional fabric with padded cups and wide, lightly padded, adjustable shoulder straps that cross at the back. Extra elastic straps at the back for maximum support and an elastic hem with hook-and-eye fasteners. Extra firm support."
