product_code,detail_desc
490176,Trousers in a viscose weave with an elasticated drawstring waist in a relaxed fit with a slightly lower crotch. Pockets in the side seams and tapered legs with elasticated hems.
490275,Short jersey skirt with an elasticated waist and draping at one side. Unlined.
490776,Short-sleeved jersey top in a viscose blend with embroidery at the top.
490793,Short-sleeved jersey top with a motif.
490794,"Top in light, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline,cuffs and hem."
491011,"5-pocket jeans in washed denim with embroidery, a high waist and slightly wider legs with cut-off, raw-edge hems."
493124,"Scarf in an airy, patterned cotton weave. Size 95x95 cm."
493197,"High-waisted stretch twill trousers in a cotton blend. Fly with a visible zip, fake front pockets and slim legs."
493398,Calf-length pleated skirt in an airy weave with an elasticated waist. Lined.
494171,Vest top in cotton jersey with a print motif and decorative faceted plastic beads. Raw edges around the armholes and hem.
494289,Off-the-shoulder top in spotted mesh with elastication and a wide flounce at the top that continues over the sleeves. Lined.
494291,"Cropped, off-the-shoulder top in smocked cotton jersey with short sleeves and overlocked edges."
494292,"Fitted, one-shoulder jersey top."
494691,"Ankle-length jeans in washed, stretch denim with a high waist, fake pockets at the front, real pockets at the back and skinny legs."
495161,Leggings in soft jersey with cut-out rips at the front and an elasticated waist.
495864,Soft ankle boots in imitation suede. Faux fur linings and insoles and rubber soles.
496573,"Short, wrapover skirt in a sturdy cotton weave with a pleated front and adjustable, imitation leather tabs with metal fasteners. Raw-edge hem."
496762,"Short dress in soft jersey with a V-neck, narrow, adjustable shoulder straps, seam at the waist and flared skirt."
496819,"5-pocket ankle-length jeans in washed denim with worn details, a regular waist, zip fly and button and skinny legs."
496923,"Short dungaree shorts in washed denim with hard-worn details, adjustable straps and a fake fly. Front pocket, side pockets, back pockets, buttons at the sides and sewn-in turn-ups at the hems."
496931,Cropped vest top in organic cotton jersey with a print motif.
497093,"Long satin coat with narrow notch lapels and a loose yoke at the back. Side pockets, a detachable tie belt at the waist and high slits in the sides. Unlined."
497217,"High-waisted 5-pocket jeans in washed, coated stretch denim with a zip fly and button, fake front pockets, real back pockets and skinny legs."
497233,"5-pocket jeans in washed denim with hard-worn details, a regular waist and zip fly and button. Tapered legs with raw-edge hems."
497326,Short shorts in printed sweatshirt fabric with an elasticated drawstring waist.
498543,"Short blouse in a crêpe weave with a lace yoke at the front. Narrow, rounded collar with a sewn-on satin tie and long sleeves with narrow, buttoned cuffs."
498779,"Long, sleeveless dress in a viscose weave with narrow, adjustable shoulder straps, a V-neck with a sewn-in wrapover and a seam at the waist with ties at one side. Unlined."
499142,"Kimono in an airy, patterned weave with short cap sleeves and a tie belt."
499878,"Slim-fit jersey leggings in a stretch viscose blend with a print motif, elasticated waist and tapered legs with seams down the front and back."
500348,Shirt in soft cotton flannel with a turn-down collar and chest pockets. Long sleeves with a button at the cuffs and a rounded hem with slits in the sides. Slightly longer at the back.
500399,Airy blouse in a gently crinkled weave with overlocked edges. Opening with a button at the back of the neck and 3/4-length sleeves with flounces at the cuffs. Double layer of fabric front and back with flounces at the hem.
500427,"Off-the-shoulder blouse in an airy weave with a V-neck and narrow, adjustable shoulder straps. 3/4-length, elasticated sleeves, buttons down the front and a seam with a drawstring at the waist."
500451,Jacquard-knit sports socks in a soft cotton blend with a ribbed shaft.
500764,"5-pocket jeans in washed stretch denim with worn details, a high waist, button fly and slightly shorter, straight legs with raw-edge hems."
500806,"Canvas platform boots with lacing at the top, a fabric lining and rubber soles. Platform front 2.5 cm, heel 10.5 cm."
501784,"Sunglasses with plastic frames with decorative appliqués and UV-protective, tinted lenses."
501794,Iron-on fabric patches in different designs and sizes. Size from 4x6.5 cm to 6x7 cm.
501820,"Jumper in a soft knit with a slightly wider neckline and long sleeves. Ribbing around the neckline, cuffs and hem."
502024,"Short, padded bomber jacket in woven fabric with a slight sheen. Stand-up collar, zip down the front, side pockets and a drawstring at the sides of the hem. Lined."
502157,"Short, straight T-shirt dress in soft, printed cotton jersey with short sleeves."
502168,"Short, fitted, off-the-shoulder dress in jersey with short sleeves."
502229,"Dress in a patterned viscose and Tencel™ lyocell blend. Narrow, adjustable shoulder straps and an asymmetric hem with pleated flounced trims. Unlined."
502424,Cropped top in a patterned viscose weave with short sleeves and deep V-neck with gathers at the front. Concealed zip in one side.
502456,"Wide top in an airy weave with narrow, adjustable shoulder straps and hemstitch and a frill trim at the hem."
502621,Ankle boots with elastic gores in the sides and a loop at the back. Fabric linings and insoles and chunky rubber soles. Heel 8 cm.
502631,"Platform shoes in patent imitation leather with closed lacing at the front and a decorative welt seam around the sole. Canvas linings and insoles and a fluted rubber sole. Platform height at the front approx 4 cm, heel approx 5.5 cm."
502634,"Short, wide top in soft mesh with dropped shoulders and short sleeves."
502645,Round-necked pointelle top in a soft viscose blend with short sleeves.
502717,"Biker jacket in imitation suede with a faux fur collar, diagonal zip at the front, zipped side pockets and a tab and press-stud at the sides of the hem. Faux fur lining."
502718,"Padded parka in woven fabric with a faux fur-lined hood with a detachable, foldover faux fur trim. Zip with a wind flap and concealed press-studs down the front, a drawstring at the waist, side pockets with press-studs and a zipped sleeve pocket. Inner ribbing at the cuffs and a single back vent with a drawstring. Quilted lining."
503010,"5-pocket, low-rise trousers in stretch cotton twill with a zip fly and concealed button at the waist. Slim legs with decorative seams and zips."
504060,"Jacket in washed denim with embroidery and embroidered appliqués. Collar, buttons down the front and at the cuffs. Flap chest pockets with a button, and adjustable tab and button at the sides."
504113,"Short dress in a viscose weave with a V-neck, narrow, adjustable shoulder straps and smocked back. Seam at the waist and a gently bell-shaped skirt. Unlined."
504196,"Calf-length jersey dress in a viscose blend. Wide neckline, tie shoulder straps and a slit at the back."
504318,"Jersey vest top with a diagonal drawstring at the front, racer back and raw-edge neckline and armholes."
504353,Jersey T-shirt with a print motif on the front.
504357,"Short, fitted skirt in soft jersey with an elasticated waist and diagonal drawstring."
504852,Satin bomber jacket with a stand-up collar and zip down the front. Lined.
505196,"Jumper in a fine, airy knit with a double-layered wrapover hood and kangaroo pocket."
505216,"Jacket in sturdy, washed denim with a collar with a detachable tab and fastener. Wind flap and concealed buttons down the front and flap chest pockets with a concealed button. Elbow patches, a tab and button at the cuffs, and a raw-edge hem."
505220,"Jumper in a soft cotton knit with hard-worn details a motif on the front, a rounded hem with slits in the sides and ribbing around the neckline, cuffs and hem. Longer at the back."
505221,"Jumper in rib-knit cotton with hard-worn details, a wide, roll-edge neckline, and gently dropped shoulders."
505222,Cardigan in a soft rib knit with hard-worn details and no buttons.
505224,"Long cardigan in a soft knit with dropped shoulders, ribbed bands, patch front pockets and a ribbed hem. No fasteners."
505230,"Wide polo-neck jumper knitted in bouclé yarn with a wide collar, long sleeves with thumbholes at the cuffs and a rounded hem. Slightly longer at the back."
505232,"Long jumper in a soft knit containing some wool with an unlined hood with a wrapover front, kangaroo pocket and long sleeves with thumbholes at the cuffs."
505561,"High-waisted trousers in washed stretch twill with back pockets and patch pockets with a decorative zip, a zip fly with a button and skinny legs."
505602,"Joggers in sweatshirt fabric with an elasticated drawstring waist, side pockets and tapered legs with embroidery and ribbed hems."
505604,Leggings in crushed velvet with an elasticated waist.
505704,"Short, off-the-shoulder dress in textured chiffon with a V-neck and narrow shoulder straps. 3/4-length sleeves with elasticated cuffs and an elasticated seam at the waist. Jersey lining."
505751,"5-pocket ankle-length jeans in washed stretch denim with worn details. High waist, button fly and skinny legs."
505790,Long gilet in a soft rib knit with open sides held together by double straps. No fasteners.
